DATE,CUSIP,ISIN,SEDOL,NAME,TICKER,MARKET_VALUE_LOCAL,MARKET_VALUE_BASE,FUND_WEIGHT,SHARES_HELD,COUPON,MATURITY_DATE,SECTOR,COUNTRY
10/31/2019,Q3318R111,AU000000GEM7,B296314,G8 EDUCATION LTD COMMON STOCK AUD 0,GEM,652.97,449.86,0.0054,254,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,D8169G100,DE0007493991,B3S3S52,STROEER SE & CO KGAA COMMON STOCK EUR,,396.01,441.81,0.0053,5,,1/1/1900,Communication Services,GERMANY
10/31/2019,T7S1AC112,IT0005054967,BSM8WL2,RAI WAY SPA COMMON STOCK EUR 0,,397.24,443.18,0.0053,72,,1/1/1900,Communication Services,ITALY
10/31/2019,W5632Y105,SE0000375115,5262849,MYCRONIC AB COMMON STOCK SEK 0,,"4,261.05",442.28,0.0053,27,,1/1/1900,Information Technology,SWEDEN
10/31/2019,D5S1L6106,DE000NWRK013,BJV2FV3,NEW WORK SE COMMON STOCK EUR 0,,397.37,443.32,0.0053,1,,1/1/1900,Communication Services,GERMANY
10/31/2019,J79518114,JP3440400004,6870898,DAIO PAPER CORP COMMON STOCK JPY,3880,"48,138.53",445.29,0.0053,33,,1/1/1900,Materials,JAPAN
10/31/2019,G57361100,KYG573611004,BBMR4Z8,MACAU LEGEND DEVELOPMENT LTD COMMON STOCK HKD 0.1,1680,"3,469.27",442.64,0.0053,"4,034",,1/1/1900,Consumer Discretionary,HONG KONG
10/31/2019,J15183106,JP3813800004,6083704,FUJI SEAL INTERNATIONAL INC COMMON STOCK JPY,7864,"47,771.53",441.9,0.0053,18,,1/1/1900,Materials,JAPAN
10/31/2019,J09178104,JP3269940007,B3V2XQ2,CREATE SD HOLDINGS CO LTD COMMON STOCK JPY,3148,"47,647.68",440.75,0.0053,18,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J52066107,JP3046440008,B182BB2,NIPPON ACCOMMODATIONS FUND INC REIT JPY,3226,"48,125.40",445.17,0.0053,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,984632109,JP3935600001,6985509,YAMAZAKI BAKING CO LTD COMMON STOCK JPY,2212,"47,359.28",438.09,0.0052,26,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,02215R107,CA02215R1073,B67M8D9,ALTUS GROUP LTD/CANADA COMMON STOCK CAD 0,AIF,578.64,440.25,0.0052,16,,1/1/1900,Real Estate,CANADA
10/31/2019,J25725110,JP3138400001,6468152,IZUMI CO LTD COMMON STOCK JPY,8273,"46,979.76",434.58,0.0052,12,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,E82880753,ES0171743901,BXC8GV5,PROMOTORA DE INFORMACIONES SA COMMON STOCK EUR,,388.23,433.13,0.0052,291,,1/1/1900,Communication Services,SPAIN
10/31/2019,H82646102,CH0011484067,7058262,ST GALLER KANTONALBANK AG COMMON STOCK CHF 80,SGKN,419.9,425.54,0.0051,1,,1/1/1900,Financials,SWITZERLAND
10/31/2019,Q8794G109,NZSUME0001S0,B6R3JL7,SUMMERSET GROUP HOLDINGS LTD COMMON STOCK NZD 0,SUM,665.05,426.5,0.0051,101,,1/1/1900,Health Care,NEW ZEALAND
10/31/2019,J2785A104,JP3046230003,B07NL19,JAPAN LOGISTICS FUND INC REIT JPY,8967,"46,172.95",427.11,0.0051,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,D3689Q134,DE000A0Z2ZZ5,B1SK0S6,FREENET AG COMMON STOCK EUR 0,,386.85,431.59,0.0051,19,,1/1/1900,Communication Services,GERMANY
10/31/2019,M1504E104,IL0002510175,6053945,ASHTROM PROPERTIES LTD COMMON STOCK ILS 1,ASPR,"1,497.34",424.95,0.0051,64,,1/1/1900,Real Estate,ISRAEL
10/31/2019,T2R05S109,IT0004764699,B7K6D18,BRUNELLO CUCINELLI SPA COMMON STOCK EUR 0,,386.53,431.23,0.0051,14,,1/1/1900,Consumer Discretionary,ITALY
10/31/2019,J00056101,JP3152740001,6292102,ABC-MART INC COMMON STOCK JPY,2670,"45,949.14",425.04,0.0051,6,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J00252106,JP3100800006,6010047,AICA KOGYO CO LTD COMMON STOCK JPY,4206,"45,980.10",425.33,0.0051,13,,1/1/1900,Industrials,JAPAN
10/31/2019,L0187K107,LU0569974404,B58C6H1,APERAM SA COMMON STOCK EUR,,385.05,429.58,0.0051,17,,1/1/1900,Materials,NETHERLANDS
10/31/2019,H3553X112,CH0012627250,B01TCC1,HBM HEALTHCARE INVESTMENTS AG CLOSED-END FUND CHF,HBMN,422.94,428.62,0.0051,2,7.5,1/1/1900,Financials,SWITZERLAND
10/31/2019,Y6421B106,SG1Q75923504,B05Q3L4,OLAM INTERNATIONAL LTD COMMON STOCK SGD 0,O32,568.24,417.53,0.005,311,,1/1/1900,Consumer Staples,SINGAPORE
10/31/2019,J35931112,JP3305800009,6496658,KOMORI CORP COMMON STOCK JPY,6349,"45,152.94",417.68,0.005,39,,1/1/1900,Industrials,JAPAN
10/31/2019,W4939T109,SE0000806994,B142FZ8,JM AB COMMON STOCK SEK 1,,"4,024.96",417.77,0.005,16,,1/1/1900,Consumer Discretionary,SWEDEN
10/31/2019,J3478K102,JP3291200008,B14RJB7,KOBE BUSSAN CO LTD COMMON STOCK JPY,3038,"45,365.26",419.64,0.005,14,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,F5276G104,FR0000125346,4196897,INGENICO GROUP SA COMMON STOCK EUR 1,,378.6,422.38,0.005,4,,1/1/1900,Information Technology,FRANCE
10/31/2019,N0610Q109,NL0010832176,BNHKYX4,ARGENX SE COMMON STOCK EUR,,379.23,423.09,0.005,3,,1/1/1900,Health Care,BELGIUM
10/31/2019,H16351118,CH0244017502,BP4W2Q6,CONZZETA AG COMMON STOCK CHF 2,CON,417.96,423.57,0.005,0,,1/1/1900,Industrials,SWITZERLAND
10/31/2019,D2251X105,DE0005878003,5753398,DMG MORI AG COMMON STOCK EUR 0,,378.61,422.4,0.005,9,,1/1/1900,Industrials,GERMANY
10/31/2019,Q15790100,AU000000BKL7,6102267,BLACKMORES LTD COMMON STOCK AUD 0,BKL,611.08,421,0.005,7,,1/1/1900,Consumer Staples,AUSTRALIA
10/31/2019,Q17748106,AU000000BRG2,6158709,BREVILLE GROUP LTD COMMON STOCK AUD 0,BRG,612.58,422.04,0.005,40,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,G2212D187,GB00BF044593,BF04459,CLS HOLDINGS PLC COMMON STOCK GBP 2.5,,323,417.97,0.005,127,,1/1/1900,Real Estate,UNITED KINGDOM
10/31/2019,J81668105,JP3471000004,6871040,TAMURA CORP COMMON STOCK JPY,6768,"44,374.45",410.48,0.0049,71,,1/1/1900,Information Technology,JAPAN
10/31/2019,A90015131,AT0000821103,4422332,UNIQA INSURANCE GROUP AG COMMON STOCK EUR 0,,372.23,415.27,0.0049,43,,1/1/1900,Financials,AUSTRIA
10/31/2019,J7447D107,JP3360250009,B29T1W0,SHO-BOND HOLDINGS CO LTD COMMON STOCK JPY,1414,"44,799.08",414.4,0.0049,11,,1/1/1900,Industrials,JAPAN
10/31/2019,J70081104,JP3400400002,6858474,SCSK CORP COMMON STOCK JPY,9719,"44,109.05",408.02,0.0049,8,,1/1/1900,Information Technology,JAPAN
10/31/2019,J46410114,JP3926800008,6602648,MORINAGA MILK INDUSTRY CO LTD COMMON STOCK JPY,2264,"44,639.84",412.93,0.0049,11,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,D2617N114,DE0005772206,4409205,FIELMANN AG COMMON STOCK EUR 0,,371.6,414.57,0.0049,5,,1/1/1900,Consumer Discretionary,GERMANY
10/31/2019,J27093103,JP3754500001,6093491,JAPAN LIFELINE CO LTD COMMON STOCK JPY,7575,"44,613.30",412.68,0.0049,27,,1/1/1900,Health Care,JAPAN
10/31/2019,J2810U109,JP3701000006,6467591,JCR PHARMACEUTICALS CO LTD COMMON STOCK JPY,4552,"44,480.60",411.46,0.0049,5,,1/1/1900,Health Care,JAPAN
10/31/2019,J23124100,JP3142150006,6207861,ICHIBANYA CO LTD COMMON STOCK JPY,7630,"44,852.16",414.89,0.0049,9,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,M8785N109,IL0005760173,6889678,ISRAEL CORP LTD/THE COMMON STOCK ILS 1,ILCO,"1,444.61",409.99,0.0049,2,,1/1/1900,Materials,ISRAEL
10/31/2019,D2854Z135,DE000A161N30,BYR4KP7,GRENKE AG COMMON STOCK EUR 0,,371.56,414.53,0.0049,4,,1/1/1900,Financials,GERMANY
10/31/2019,Y5759X102,SG2F55990442,B87GTZ4,MAPLETREE NORTH ASIA COMMERCIAL TRUST REIT SGD,RW0U,560.52,411.86,0.0049,438,,1/1/1900,Real Estate,SINGAPORE
10/31/2019,X90409115,FI0009000277,5479702,TIETO OYJ COMMON STOCK EUR 0,,360.49,402.18,0.0048,14,,1/1/1900,Information Technology,FINLAND
10/31/2019,Y82415103,HK0086000525,6859789,SUN HUNG KAI & CO LTD COMMON STOCK HKD 0,86,"3,178.81",405.58,0.0048,938,,1/1/1900,Financials,HONG KONG
10/31/2019,J69413128,JP3320800000,6776907,SAPPORO HOLDINGS LTD COMMON STOCK JPY,2501,"43,424.32",401.69,0.0048,16,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J6388P103,JP3855900001,B5N4QN8,POLA ORBIS HOLDINGS INC COMMON STOCK JPY,4927,"43,560.56",402.95,0.0048,18,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,M6859E153,IL0004450156,6747754,MATRIX IT LTD COMMON STOCK ILS 1,MTRX,"1,411.42",400.57,0.0048,22,,1/1/1900,Information Technology,ISRAEL
10/31/2019,J00602102,JP3105250009,6249120,AIN HOLDINGS INC COMMON STOCK JPY,9627,"43,879.04",405.89,0.0048,7,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,G3040R158,KYG3040R1589,BDGN4L2,ENDEAVOUR MINING CORP COMMON STOCK CAD 0.1,EDV,527.69,401.48,0.0048,22,,1/1/1900,Materials,CANADA
10/31/2019,G2624N153,BMG2624N1535,6180274,DAIRY FARM INTERNATIONAL HOLDINGS LTD COMMON STOCK,D01,405.42,405.42,0.0048,67,,1/1/1900,Consumer Staples,SINGAPORE
10/31/2019,T3000G115,IT0001031084,B1HKSV6,BANCA GENERALI SPA COMMON STOCK EUR 1,,361.37,403.16,0.0048,12,,1/1/1900,Financials,ITALY
10/31/2019,W4200R113,SE0008091581,BZBXJW7,BONAVA AB COMMON STOCK SEK 4,,"3,883.29",403.07,0.0048,42,,1/1/1900,Consumer Discretionary,SWEDEN
10/31/2019,E0304S106,ES0105027009,BP3QYZ2,CIA DE DISTRIBUCION INTEGRAL LOGISTA HOLDINGS SA,,358.88,400.39,0.0048,19,,1/1/1900,Industrials,SPAIN
10/31/2019,J1755C108,JP3826270005,B03P2F0,FUYO GENERAL LEASE CO LTD COMMON STOCK JPY,8424,"43,967.50",406.71,0.0048,6,,1/1/1900,Financials,JAPAN
10/31/2019,E97579192,ES0184262212,5638280,VISCOFAN SA COMMON STOCK EUR 0.7,,354.56,395.56,0.0047,7,,1/1/1900,Consumer Staples,SPAIN
10/31/2019,Y1233P104,SG1T66931158,B192HG8,CDL HOSPITALITY TRUSTS STAPLED SECURITY SGD 0,J85,533.91,392.31,0.0047,326,,1/1/1900,Real Estate,SINGAPORE
10/31/2019,J74487109,JP3362800009,6805362,SHOCHIKU CO LTD COMMON STOCK JPY,9601,"42,277.81",391.08,0.0047,3,,1/1/1900,Communication Services,JAPAN
10/31/2019,Q86164102,AU000000SDA9,BPRC2R4,SPEEDCAST INTERNATIONAL LTD COMMON STOCK AUD,SDA,573.21,394.91,0.0047,576,,1/1/1900,Communication Services,AUSTRALIA
10/31/2019,J7687M106,JP3397060009,6259011,SUGI HOLDINGS CO LTD COMMON STOCK JPY,7649,"42,675.90",394.76,0.0047,7,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,Y7709X109,SG2D54973185,B657MH8,SHENG SIONG GROUP LTD COMMON STOCK SGD 0,OV8,533.05,391.68,0.0047,456,,1/1/1900,Consumer Staples,SINGAPORE
10/31/2019,G6624L109,BMG6624L1090,BD3FFZ2,NORTHERN DRILLING LTD COMMON STOCK NOK 1,,"3,600.91",392.2,0.0047,150,,1/1/1900,Energy,NORWAY
10/31/2019,J37526100,JP3266190002,BYX8TV2,KUSURI NO AOKI HOLDINGS CO LTD COMMON STOCK JPY,3549,"42,941.30",397.22,0.0047,5,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,505440107,CA5054401073,B8L02P3,LABRADOR IRON ORE ROYALTY CORP COMMON STOCK CAD 0,LIF,521.05,396.43,0.0047,23,,1/1/1900,Materials,CANADA
10/31/2019,J3104N108,JP3213300001,6484181,KATO SANGYO CO LTD COMMON STOCK JPY,9869,"42,976.69",397.55,0.0047,12,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J33609108,JP3237000009,6497491,KISOJI CO LTD COMMON STOCK JPY,8160,"42,365.39",391.89,0.0047,15,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J34555250,JP3289800009,6496023,KOBE STEEL LTD COMMON STOCK JPY,5406,"42,654.67",394.57,0.0047,73,,1/1/1900,Materials,JAPAN
10/31/2019,J17128109,JP3046240002,B0B8154,FUKUOKA REIT CORP REIT JPY,8968,"42,621.05",394.26,0.0047,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,J19573104,JP3046320002,B0LLJ37,HANKYU HANSHIN REIT INC REIT JPY,8977,"42,299.04",391.28,0.0047,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,291843407,CA2918434077,2314000,EMPIRE CO LTD COMMON STOCK CAD 0,EMP.A,515.4,392.13,0.0047,15,,1/1/1900,Consumer Staples,CANADA
10/31/2019,T3707Z101,IT0001157020,5337093,ERG SPA COMMON STOCK EUR 0.1,,350.74,391.31,0.0047,18,,1/1/1900,Utilities,ITALY
10/31/2019,G2727Z111,GB00BD6GN030,BD6GN03,CYBG PLC COMMON STOCK GBP 10,,302.53,391.48,0.0047,220,,1/1/1900,Financials,UNITED KINGDOM
10/31/2019,J04516100,JP3800390001,B194YN0,BIC CAMERA INC COMMON STOCK JPY,3048,"43,017.38",397.92,0.0047,36,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,D8T9CK101,DE000A1J5RX9,B7VG6L8,TELEFONICA DEUTSCHLAND HOLDING AG COMMON STOCK EUR,,353.69,394.6,0.0047,124,,1/1/1900,Communication Services,GERMANY
10/31/2019,Q9395F102,AU000000VCX7,BY7QXS7,VICINITY CENTRES REIT AUD 0,VCX,557.82,384.31,0.0046,209,,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,J98843105,JP3430400006,6991120,ZENRIN CO LTD COMMON STOCK JPY,9474,"41,805.40",386.71,0.0046,21,,1/1/1900,Communication Services,JAPAN
10/31/2019,W84237127,SE0000108201,B1Q3HT7,SKF AB COMMON STOCK SEK 2.5,,"3,753.07",389.55,0.0046,21,,1/1/1900,Industrials,SWEDEN
10/31/2019,D6S914104,DE000A12UKK6,BR17150,ROCKET INTERNET SE COMMON STOCK EUR,,346.85,386.97,0.0046,15,,1/1/1900,Consumer Discretionary,GERMANY
10/31/2019,J75499103,JP3047640002,BDGTL31,ONE REIT INC REIT JPY,3290,"42,047.79",388.95,0.0046,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,W16746153,SE0000470395,5473124,BIOGAIA AB COMMON STOCK SEK 1,,"3,686.77",382.67,0.0046,10,,1/1/1900,Health Care,SWEDEN
10/31/2019,X53685107,FI0009000665,5071432,METSA BOARD OYJ COMMON STOCK EUR 1.7,,346.27,386.31,0.0046,58,,1/1/1900,Materials,FINLAND
10/31/2019,W30061126,SE0000170375,4449137,HUFVUDSTADEN AB COMMON STOCK SEK 5,,"3,728.97",387.05,0.0046,23,,1/1/1900,Real Estate,SWEDEN
10/31/2019,J2359T109,JP3047660000,BJ04C42,HULIC REIT INC REIT JPY,3295,"41,955.79",388.1,0.0046,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,J16758112,JP3824400000,6357733,FUTABA CORP COMMON STOCK JPY,6986,"42,079.64",389.25,0.0046,30,,1/1/1900,Industrials,JAPAN
10/31/2019,T3R40E113,IT0001044996,BYZ4KT3,DOVALUE SPA COMMON STOCK EUR 0,,345.09,385,0.0046,33,,1/1/1900,Financials,ITALY
10/31/2019,E7390Z100,ES0105025003,BNGNB77,MERLIN PROPERTIES SOCIMI SA REIT EUR 1,,345.65,385.63,0.0046,26,,1/1/1900,Real Estate,SPAIN
10/31/2019,J67177105,JP3330000005,6774655,SANGETSU CORP COMMON STOCK JPY,8130,"41,073.33",379.94,0.0045,20,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J63492102,JP3345900009,6887821,PACK CORP/THE COMMON STOCK JPY,3950,"40,711.96",376.6,0.0045,11,,1/1/1900,Materials,JAPAN
10/31/2019,G6962B101,GB00B02QND93,B02QND9,PAYPOINT PLC COMMON STOCK GBP 0.3333333,,294.97,381.69,0.0045,32,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,Q80528138,AU000000REH4,6728801,REECE LTD COMMON STOCK AUD 0,REH,550.34,379.16,0.0045,53,,1/1/1900,Industrials,AUSTRALIA
10/31/2019,666511100,CA6665111002,B68XHC3,NORTHLAND POWER INC COMMON STOCK CAD 0,NPI,492.32,374.57,0.0045,19,,1/1/1900,Utilities,CANADA
10/31/2019,B09186105,BE0003678894,4082628,BEFIMMO SA REIT EUR 0,,336.53,375.45,0.0045,6,,1/1/1900,Real Estate,BELGIUM
10/31/2019,493271100,CA4932711001,B3SGMV5,KEYERA CORP COMMON STOCK CAD 0,KEY,496.96,378.1,0.0045,16,,1/1/1900,Energy,CANADA
10/31/2019,J1934J107,JP3765180009,6173854,HIDAY HIDAKA CORP COMMON STOCK JPY,7611,"41,149.80",380.65,0.0045,19,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,E52236143,ES0122060314,5787115,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA COMMON,,340.29,379.65,0.0045,31,,1/1/1900,Industrials,SPAIN
10/31/2019,J1229F109,JP3549070005,6309422,DIGITAL GARAGE INC COMMON STOCK JPY,4819,"41,171.98",380.85,0.0045,12,,1/1/1900,Information Technology,JAPAN
10/31/2019,07317Q105,CA07317Q1054,B4VGVM3,BAYTEX ENERGY CORP COMMON STOCK CAD 0,BTE,499.37,379.94,0.0045,340,,1/1/1900,Energy,CANADA
10/31/2019,J26295105,JP3389660006,BJYNHY0,JAPAN DISPLAY INC COMMON STOCK JPY,6740,"40,765.04",377.09,0.0045,637,,1/1/1900,Information Technology,JAPAN
10/31/2019,R9820L103,NO0010571680,B55WMQ5,WALLENIUS WILHELMSEN ASA,,"3,406.29",371.01,0.0044,170,,1/1/1900,Industrials,NORWAY
10/31/2019,G05873107,GB00BFXZC448,BFXZC44,ASTON MARTIN LAGONDA GLOBAL HOLDINGS PLC COMMON,,282.6,365.68,0.0044,71,,1/1/1900,Consumer Discretionary,UNITED KINGDOM
10/31/2019,J84453109,JP3560200002,6301871,TOEI ANIMATION CO LTD COMMON STOCK JPY,4816,"40,207.71",371.93,0.0044,8,,1/1/1900,Communication Services,JAPAN
10/31/2019,G9187G103,GB0009123323,912332,ULTRA ELECTRONICS HOLDINGS PLC COMMON STOCK GBP 5,,286.54,370.78,0.0044,15,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,D7045M190,DE000A2GS401,BF06WX9,SOFTWARE AG COMMON STOCK EUR 0,,332.81,371.3,0.0044,12,,1/1/1900,Information Technology,GERMANY
10/31/2019,K8254S136,DK0010219070,4955601,ROCKWOOL INTERNATIONAL A/S COMMON STOCK DKK 10,,"2,452.27",366.25,0.0044,2,,1/1/1900,Industrials,DENMARK
10/31/2019,D6349P107,DE0007010803,5910609,RATIONAL AG COMMON STOCK EUR 0,,332.08,370.48,0.0044,0,,1/1/1900,Industrials,GERMANY
10/31/2019,J5192P101,JP3750200002,6640789,NIPPO CORP COMMON STOCK JPY,1881,"39,526.52",365.63,0.0044,18,,1/1/1900,Industrials,JAPAN
10/31/2019,G65836101,GB00B7FC0762,B7FC076,NMC HEALTH PLC COMMON STOCK GBP 10,,283.12,366.35,0.0044,13,,1/1/1900,Health Care,UNITED KINGDOM
10/31/2019,K5591Y107,DK0060542181,BKJ9RT5,ISS A/S COMMON STOCK DKK 1,,"2,481.29",370.59,0.0044,14,,1/1/1900,Industrials,DENMARK
10/31/2019,J25898107,JP3144500000,BYPKSR5,ITOHAM YONEKYU HOLDINGS INC COMMON STOCK JPY,2296,"40,251.94",372.34,0.0044,58,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,G3643J108,IE00BWT6H894,BWT6H89,FLUTTER ENTERTAINMENT PLC COMMON STOCK GBP 0.09,,331.84,370.22,0.0044,4,,1/1/1900,Consumer Discretionary,IRELAND
10/31/2019,103309100,CA1033091002,2438900,BOYD GROUP INCOME FUND UNIT CAD 0,BYD.UN,487.46,370.87,0.0044,3,,1/1/1900,Industrials,CANADA
10/31/2019,J06342109,JP3528400009,6191801,CHIYODA CO LTD COMMON STOCK JPY,8185,"39,905.15",369.13,0.0044,25,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J10006104,JP3047650001,BFSSCF9,AEON REIT INVESTMENT CORP REIT JPY,3292,"39,868.00",368.79,0.0044,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,G95248137,GB0009465807,946580,WEIR GROUP PLC/THE COMMON STOCK GBP 12.5,,285.89,369.94,0.0044,21,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,G9392V143,SE0012231074,BHWTRV3,VOSTOK NEW VENTURES LTD RECEIPT SEK 0.32,,"3,436.64",356.71,0.0043,57,,1/1/1900,Financials,SWEDEN
10/31/2019,82621K102,CA82621K1021,BWTYXH4,SIENNA SENIOR LIVING INC COMMON STOCK CAD,SIA,476.27,362.36,0.0043,25,,1/1/1900,Health Care,CANADA
10/31/2019,J65500118,JP3983600002,6754583,ROYAL HOLDINGS CO LTD COMMON STOCK JPY,8179,"38,797.56",358.89,0.0043,14,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,Q7539C100,AU000000PLS0,B2368L5,PILBARA MINERALS LTD COMMON STOCK AUD 0,PLS,524.89,361.62,0.0043,"1,615",,1/1/1900,Materials,AUSTRALIA
10/31/2019,Y5213M106,HK0000150521,B8W3S31,LANGHAM HOSPITALITY INVESTMENTS AND LANGHAM,1270,"2,818.25",359.58,0.0043,"1,269",,1/1/1900,Real Estate,HONG KONG
10/31/2019,R0114P108,NO0010234552,B02R4D9,AKER ASA COMMON STOCK NOK 28,,"3,285.05",357.8,0.0043,7,,1/1/1900,Financials,NORWAY
10/31/2019,J29352101,JP3219800004,6482378,KAMEDA SEIKA CO LTD COMMON STOCK JPY,2220,"38,814.37",359.04,0.0043,8,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J21042106,JP3840800001,6439040,HOGY MEDICAL CO LTD COMMON STOCK JPY,3593,"38,588.78",356.96,0.0043,11,,1/1/1900,Health Care,JAPAN
10/31/2019,A19857118,AT0000741053,4295374,EVN AG COMMON STOCK EUR 0,,324.59,362.13,0.0043,20,,1/1/1900,Utilities,AUSTRIA
10/31/2019,Q2909K105,AU000000CTD3,B3R1D52,CORPORATE TRAVEL MANAGEMENT LTD COMMON STOCK AUD 0,CTD,524.98,361.68,0.0043,30,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,J0447X108,JP3835630009,B02JV67,BENEFIT ONE INC COMMON STOCK JPY,2412,"38,995.72",360.72,0.0043,18,,1/1/1900,Industrials,JAPAN
10/31/2019,W56316107,SE0001852419,B1HP071,LINDAB INTERNATIONAL AB COMMON STOCK SEK 1,,"3,509.47",364.27,0.0043,33,,1/1/1900,Industrials,SWEDEN
10/31/2019,J94632122,JP3992400006,6932204,WACOAL HOLDINGS CORP COMMON STOCK JPY,3591,"38,004.91",351.56,0.0042,13,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J91515106,JP3606600009,6900104,TOYO INK SC HOLDINGS CO LTD COMMON STOCK JPY,4634,"37,665.20",348.41,0.0042,14,,1/1/1900,Materials,JAPAN
10/31/2019,J91214106,JP3635400009,6900591,TOYOTA BOSHOKU CORP COMMON STOCK JPY,3116,"38,336.65",354.62,0.0042,24,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J9297N102,JP3635650009,6890034,TRANCOM CO LTD COMMON STOCK JPY,9058,"38,004.91",351.56,0.0042,5,,1/1/1900,Industrials,JAPAN
10/31/2019,W96297101,SE0000114837,4902384,TRELLEBORG AB COMMON STOCK SEK 25,,"3,421.47",355.13,0.0042,22,,1/1/1900,Industrials,SWEDEN
10/31/2019,D15813211,DE0005437305,5094536,COMPUGROUP MEDICAL SE COMMON STOCK EUR 0,,316.86,353.51,0.0042,6,,1/1/1900,Health Care,GERMANY
10/31/2019,W57621117,SE0000109811,4589710,NOLATO AB COMMON STOCK SEK 5,,"3,391.78",352.05,0.0042,6,,1/1/1900,Industrials,SWEDEN
10/31/2019,D5736K135,DE000A0D6554,B06CF71,NORDEX SE COMMON STOCK EUR 0,,315.73,352.25,0.0042,27,,1/1/1900,Industrials,GERMANY
10/31/2019,6.70E+210,CA66987E2069,2135450,NOVAGOLD RESOURCES INC COMMON STOCK CAD 0,NG,468.67,356.58,0.0042,49,,1/1/1900,Materials,CANADA
10/31/2019,J8239A103,JP3283460008,B60DR09,KOEI TECMO HOLDINGS CO LTD COMMON STOCK JPY,3635,"38,293.66",354.23,0.0042,15,,1/1/1900,Communication Services,JAPAN
10/31/2019,J14196109,JP3810400006,6356495,FUJI KYUKO CO LTD COMMON STOCK JPY,9010,"38,349.92",354.75,0.0042,9,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,Y7545N109,SG1S18926810,B0HZGR6,STARHILL GLOBAL REIT REIT SGD 0,P40U,477.24,350.67,0.0042,645,,1/1/1900,Real Estate,SINGAPORE
10/31/2019,G78602136,GB0002405495,240549,SCHRODERS PLC COMMON STOCK GBP 100,,262.85,340.13,0.0041,8,,1/1/1900,Financials,UNITED KINGDOM
10/31/2019,J6349W106,JP3782200004,B61BG94,PALTAC CORPORATION COMMON STOCK JPY,8283,"37,226.41",344.35,0.0041,7,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J57719122,JP3677200002,6641049,NISSHIN OILLIO GROUP LTD/THE COMMON STOCK JPY,2602,"37,027.36",342.51,0.0041,10,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J25027103,JP3143000002,6455789,ITO EN LTD COMMON STOCK JPY,2593,"37,438.73",346.32,0.0041,7,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J0428M105,JP3835700000,6098913,BELC CO LTD COMMON STOCK JPY,9974,"36,943.32",341.74,0.0041,7,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,D3510Y108,DE0006200108,4943510,INDUS HOLDING AG COMMON STOCK EUR 0,,306.49,341.93,0.0041,9,,1/1/1900,Industrials,GERMANY
10/31/2019,Q4976L107,AU000000IVC8,6715267,INVOCARE LTD COMMON STOCK AUD 0,IVC,503.04,346.57,0.0041,38,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,T2204N116,IT0005252728,BF37983,FRENI BREMBO SPA COMMON STOCK EUR 0,,307.63,343.21,0.0041,32,,1/1/1900,Consumer Discretionary,ITALY
